/Users/engun/CLionProjects/PythonCppHomogeneousContainers/cmake-build-release/PythonCppHomogeneousContainers
Hello, World!
RSS(Mb): was:      5.449 now:      5.461 diff:     +0.012 Peak was:      5.449 now:      5.461 diff:     +0.012 test_vector_to_py_tuple<bool>
RSS(Mb): was:      5.461 now:      5.465 diff:     +0.004 Peak was:      5.461 now:      5.465 diff:     +0.004 test_vector_to_py_tuple<long>
RSS(Mb): was:      5.465 now:      5.465 diff:     +0.000 Peak was:      5.465 now:      5.465 diff:     +0.000 test_vector_to_py_tuple<double>
RSS(Mb): was:      5.465 now:      5.469 diff:     +0.004 Peak was:      5.465 now:      5.469 diff:     +0.004 test_py_tuple_to_vector<bool>
RSS(Mb): was:      5.469 now:      5.469 diff:     +0.000 Peak was:      5.469 now:      5.469 diff:     +0.000 test_py_tuple_to_vector<long>
RSS(Mb): was:      5.469 now:      5.469 diff:     +0.000 Peak was:      5.469 now:      5.469 diff:     +0.000 test_py_tuple_to_vector<double>
RSS(Mb): was:      5.469 now:      5.469 diff:     +0.000 Peak was:      5.469 now:      5.469 diff:     +0.000 test_vector_to_py_tuple_round_trip<bool>
RSS(Mb): was:      5.469 now:      5.484 diff:     +0.016 Peak was:      5.469 now:      5.484 diff:     +0.016 test_vector_to_py_tuple_round_trip<long>
RSS(Mb): was:      5.484 now:      5.484 diff:     +0.000 Peak was:      5.484 now:      5.484 diff:     +0.000 test_vector_to_py_tuple_round_trip<double>
RSS(Mb): was:      5.488 now:      5.488 diff:     +0.000 Peak was:      5.488 now:      5.488 diff:     +0.000 test_py_tuple_to_vector_round_trip<bool>
RSS(Mb): was:      5.488 now:      5.508 diff:     +0.020 Peak was:      5.488 now:      5.508 diff:     +0.020 test_py_tuple_to_vector_round_trip<long>
RSS(Mb): was:      5.508 now:      5.523 diff:     +0.016 Peak was:      5.508 now:      5.523 diff:     +0.016 test_py_tuple_to_vector_round_trip<double>
RSS(Mb): was:      5.523 now:      5.633 diff:     +0.109 Peak was:      5.523 now:      5.633 diff:     +0.109 test_vector_string_to_py_tuple
RSS(Mb): was:      5.633 now:      5.637 diff:     +0.004 Peak was:      5.633 now:      5.637 diff:     +0.004 test_py_tuple_string_to_vector
RSS(Mb): was:      5.637 now:      5.672 diff:     +0.035 Peak was:      5.637 now:      5.672 diff:     +0.035 test_unordered_set_to_py_set<long>
RSS(Mb): was:      5.672 now:      5.676 diff:     +0.004 Peak was:      5.672 now:      5.676 diff:     +0.004 test_py_set_to_unordered_set<long>
RSS(Mb): was:      5.676 now:      5.684 diff:     +0.008 Peak was:      5.676 now:      5.684 diff:     +0.008 test_cpp_std_unordered_map_to_py_dict<double, double>
RSS(Mb): was:      5.684 now:      5.684 diff:     +0.000 Peak was:      5.684 now:      5.684 diff:     +0.000 test_py_dict_to_cpp_std_unordered_map<double, double>
====RSS(Mb): was:      5.367 now:      5.684 diff:     +0.316 Peak was:      5.367 now:      5.684 diff:     +0.316 ==== test_functional.cpp
RSS(Mb): was:      5.688 now:     10.949 diff:     +5.262 Peak was:      5.688 now:     10.949 diff:     +5.262 test_perf_vector_to_py_tuple<bool>
RSS(Mb): was:     10.949 now:     17.430 diff:     +6.480 Peak was:     10.953 now:     34.625 diff:    +23.672 test_perf_vector_to_py_tuple<long>
RSS(Mb): was:     17.430 now:     17.676 diff:     +0.246 Peak was:     34.625 now:     34.625 diff:     +0.000 test_perf_vector_to_py_tuple<double>
RSS(Mb): was:     17.676 now:     18.250 diff:     +0.574 Peak was:     34.625 now:     34.625 diff:     +0.000 test_perf_py_tuple_to_vector<bool>
RSS(Mb): was:     18.250 now:     13.941 diff:     -4.309 Peak was:     34.625 now:     34.625 diff:     +0.000 test_perf_py_tuple_to_vector<long>
RSS(Mb): was:     13.941 now:     13.949 diff:     +0.008 Peak was:     34.625 now:     34.625 diff:     +0.000 test_perf_py_tuple_to_vector<double>
RSS(Mb): was:     13.949 now:    186.395 diff:   +172.445 Peak was:     34.625 now:   2634.395 diff:  +2599.770 test_perf_vector_string_to_py_tuple
RSS(Mb): was:    186.395 now:    169.137 diff:    -17.258 Peak was:   2634.395 now:   2634.395 diff:     +0.000 test_perf_py_tuple_string_to_vector
RSS(Mb): was:    169.137 now:    162.918 diff:     -6.219 Peak was:   2634.395 now:   2634.395 diff:     +0.000 test_perf_cpp_std_unordered_map_to_py_dict<double>
RSS(Mb): was:    162.918 now:     59.105 diff:   -103.812 Peak was:   2634.395 now:   2634.395 diff:     +0.000 test_perf_py_dict_to_cpp_std_unordered_map<double>
RSS(Mb): was:     59.105 now:    192.797 diff:   +133.691 Peak was:   2634.395 now:   5231.465 diff:  +2597.070 test_cpp_std_unordered_map_to_py_dict_string
RSS(Mb): was:    192.797 now:    214.270 diff:    +21.473 Peak was:   5231.465 now:   5231.465 diff:     +0.000 test_perf_vector_string_to_py_tuple_multiple
====RSS(Mb): was:      5.688 now:    214.270 diff:   +208.582 Peak was:      5.688 now:   5231.465 diff:  +5225.777 ==== test_performance.cpp
RSS(Mb): was:    214.270 now:    204.078 diff:    -10.191 Peak was:   5231.465 now:   5231.465 diff:     +0.000 test_memory_py_tuple
RSS(Mb): was:    204.078 now:    223.965 diff:    +19.887 Peak was:   5231.465 now:   5231.465 diff:     +0.000 test_memory_py_dict
RSS(Mb): was:    223.965 now:    180.730 diff:    -43.234 Peak was:   5231.465 now:   5231.465 diff:     +0.000 test_memory_vector_string_to_py_tuple(1024, 2048, 512, 1<<16)
====RSS(Mb): was:    214.270 now:    180.730 diff:    -33.539 Peak was:   5231.465 now:   5231.465 diff:     +0.000 ==== test_memory.cpp
Number of tests: 372
REGEX_HEAD: "HEAD:\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)"
REGEX_TEST: "TEST:\s+(\d+)\s+(\d+)\s+([0-9+-.]+)\s+([0-9+-.]+)\s+(\d+)\s+([0-9+-.]+)\s+(\S+)"
REGEX_TAIL: "TAIL:\s+(.+)"
HEAD: Fail   Scale  Repeat         Time(s)     Std.Dev.(s)         Min.(s)         Max.(s)     Count      Rate(/s) Name
TEST:    0    8192       1     0.000097841             N/A             N/A             N/A         1       10220.6 test_py_tuple_string_to_vector<std::string[8]>():[8192]
TEST:    0   32768       1     0.000417321             N/A             N/A             N/A         1        2396.2 test_py_tuple_string_to_vector<std::string[8]>():[32768]
TEST:    0  131072       1     0.001741334             N/A             N/A             N/A         1         574.3 test_py_tuple_string_to_vector<std::string[8]>():[131072]
TEST:    0  524288       1     0.011445206             N/A             N/A             N/A         1          87.4 test_py_tuple_string_to_vector<std::string[8]>():[524288]
TEST:    0       2       1     0.000000463             N/A             N/A             N/A         1     2157497.3 test_py_tuple_string_to_vector<std::string[32]>():[2]
TEST:    0       8       1     0.000000595             N/A             N/A             N/A         1     1679261.1 test_py_tuple_string_to_vector<std::string[32]>():[8]
TEST:    0      32       1     0.000002112             N/A             N/A             N/A         1      473597.0 test_py_tuple_string_to_vector<std::string[32]>():[32]
TEST:    0     128       1     0.000007892             N/A             N/A             N/A         1      126718.6 test_py_tuple_string_to_vector<std::string[32]>():[128]
TEST:    0     512       1     0.000031019             N/A             N/A             N/A         1       32237.8 test_py_tuple_string_to_vector<std::string[32]>():[512]
TEST:    0    2048       1     0.000141460             N/A             N/A             N/A         1        7069.2 test_py_tuple_string_to_vector<std::string[32]>():[2048]
TEST:    0    8192       1     0.000541464             N/A             N/A             N/A         1        1846.8 test_py_tuple_string_to_vector<std::string[32]>():[8192]
TEST:    0   32768       1     0.002374516             N/A             N/A             N/A         1         421.1 test_py_tuple_string_to_vector<std::string[32]>():[32768]
TEST:    0  131072       1     0.008824702             N/A             N/A             N/A         1         113.3 test_py_tuple_string_to_vector<std::string[32]>():[131072]
TEST:    0  524288       1     0.037903056             N/A             N/A             N/A         1          26.4 test_py_tuple_string_to_vector<std::string[32]>():[524288]
TEST:    0       2       1     0.000000593             N/A             N/A             N/A         1     1687763.7 test_py_tuple_string_to_vector<std::string[128]>():[2]
TEST:    0       8       1     0.000000584             N/A             N/A             N/A         1     1713796.1 test_py_tuple_string_to_vector<std::string[128]>():[8]
TEST:    0      32       1     0.000002091             N/A             N/A             N/A         1      478125.7 test_py_tuple_string_to_vector<std::string[128]>():[32]
TEST:    0     128       1     0.000007817             N/A             N/A             N/A         1      127918.1 test_py_tuple_string_to_vector<std::string[128]>():[128]
TEST:    0     512       1     0.000030770             N/A             N/A             N/A         1       32498.7 test_py_tuple_string_to_vector<std::string[128]>():[512]
TEST:    0    2048       1     0.000145567             N/A             N/A             N/A         1        6869.7 test_py_tuple_string_to_vector<std::string[128]>():[2048]
TEST:    0    8192       1     0.000522027             N/A             N/A             N/A         1        1915.6 test_py_tuple_string_to_vector<std::string[128]>():[8192]
TEST:    0   32768       1     0.002667907             N/A             N/A             N/A         1         374.8 test_py_tuple_string_to_vector<std::string[128]>():[32768]
TEST:    0  131072       1     0.010710170             N/A             N/A             N/A         1          93.4 test_py_tuple_string_to_vector<std::string[128]>():[131072]
TEST:    0  524288       1     0.056546422             N/A             N/A             N/A         1          17.7 test_py_tuple_string_to_vector<std::string[128]>():[524288]
TEST:    0       2       1     0.000000687             N/A             N/A             N/A         1     1454545.5 test_py_tuple_string_to_vector<std::string[512]>():[2]
TEST:    0       8       1     0.000001262             N/A             N/A             N/A         1      792079.2 test_py_tuple_string_to_vector<std::string[512]>():[8]
TEST:    0      32       1     0.000004378             N/A             N/A             N/A         1      228388.7 test_py_tuple_string_to_vector<std::string[512]>():[32]
TEST:    0     128       1     0.000017152             N/A             N/A             N/A         1       58303.9 test_py_tuple_string_to_vector<std::string[512]>():[128]
TEST:    0     512       1     0.000113948             N/A             N/A             N/A         1        8775.9 test_py_tuple_string_to_vector<std::string[512]>():[512]
TEST:    0    2048       1     0.000401154             N/A             N/A             N/A         1        2492.8 test_py_tuple_string_to_vector<std::string[512]>():[2048]
TEST:    0    8192       1     0.001394569             N/A             N/A             N/A         1         717.1 test_py_tuple_string_to_vector<std::string[512]>():[8192]
TEST:    0   32768       1     0.008463168             N/A             N/A             N/A         1         118.2 test_py_tuple_string_to_vector<std::string[512]>():[32768]
TEST:    0  131072       1     0.035364343             N/A             N/A             N/A         1          28.3 test_py_tuple_string_to_vector<std::string[512]>():[131072]
TEST:    0  524288       1     0.144973373             N/A             N/A             N/A         1           6.9 test_py_tuple_string_to_vector<std::string[512]>():[524288]
TEST:    0       2       1     0.000000773             N/A             N/A             N/A         1     1292824.8 test_py_tuple_string_to_vector<std::string[2048]>():[2]
TEST:    0       8       1     0.000002044             N/A             N/A             N/A         1      489356.5 test_py_tuple_string_to_vector<std::string[2048]>():[8]
TEST:    0      32       1     0.000008099             N/A             N/A             N/A         1      123479.7 test_py_tuple_string_to_vector<std::string[2048]>():[32]
TEST:    0     128       1     0.000036601             N/A             N/A             N/A         1       27322.0 test_py_tuple_string_to_vector<std::string[2048]>():[128]
TEST:    0     512       1     0.000155442             N/A             N/A             N/A         1        6433.3 test_py_tuple_string_to_vector<std::string[2048]>():[512]
TEST:    0    2048       1     0.001541192             N/A             N/A             N/A         1         648.8 test_py_tuple_string_to_vector<std::string[2048]>():[2048]
TEST:    0    8192       1     0.004115411             N/A             N/A             N/A         1         243.0 test_py_tuple_string_to_vector<std::string[2048]>():[8192]
TEST:    0   32768       1     0.034147350             N/A             N/A             N/A         1          29.3 test_py_tuple_string_to_vector<std::string[2048]>():[32768]
TEST:    0  131072       1     0.150583042             N/A             N/A             N/A         1           6.6 test_py_tuple_string_to_vector<std::string[2048]>():[131072]
TEST:    0  524288       1     0.680537145             N/A             N/A             N/A         1           1.5 test_py_tuple_string_to_vector<std::string[2048]>():[524288]
TEST:    0       2       1     0.000003715             N/A             N/A             N/A         1      269142.8 test_cpp_std_unordered_map_to_py_dict<double>
TEST:    0       8       1     0.000001131             N/A             N/A             N/A         1      884564.4 test_cpp_std_unordered_map_to_py_dict<double>
TEST:    0      32       1     0.000003437             N/A             N/A             N/A         1      290993.7 test_cpp_std_unordered_map_to_py_dict<double>
TEST:    0     128       1     0.000019688             N/A             N/A             N/A         1       50793.7 test_cpp_std_unordered_map_to_py_dict<double>
TEST:    0     512       1     0.000031733             N/A             N/A             N/A         1       31513.4 test_cpp_std_unordered_map_to_py_dict<double>
TEST:    0    2048       1     0.000148552             N/A             N/A             N/A         1        6731.6 test_cpp_std_unordered_map_to_py_dict<double>
TEST:    0    8192       1     0.000574273             N/A             N/A             N/A         1        1741.3 test_cpp_std_unordered_map_to_py_dict<double>
TEST:    0   32768       1     0.002368982             N/A             N/A             N/A         1         422.1 test_cpp_std_unordered_map_to_py_dict<double>
TEST:    0  131072       1     0.014231063             N/A             N/A             N/A         1          70.3 test_cpp_std_unordered_map_to_py_dict<double>
TEST:    0  524288       1     0.062911141             N/A             N/A             N/A         1          15.9 test_cpp_std_unordered_map_to_py_dict<double>
TEST:    0       2       1     0.000001293             N/A             N/A             N/A         1      773096.3 test_py_dict_to_cpp_std_unordered_map<double>
TEST:    0       8       1     0.000000976             N/A             N/A             N/A         1     1025115.3 test_py_dict_to_cpp_std_unordered_map<double>
TEST:    0      32       1     0.000003624             N/A             N/A             N/A         1      275976.3 test_py_dict_to_cpp_std_unordered_map<double>
TEST:    0     128       1     0.000022403             N/A             N/A             N/A         1       44635.9 test_py_dict_to_cpp_std_unordered_map<double>
TEST:    0     512       1     0.000235390             N/A             N/A             N/A         1        4248.3 test_py_dict_to_cpp_std_unordered_map<double>
TEST:    0    2048       1     0.003336121             N/A             N/A             N/A         1         299.7 test_py_dict_to_cpp_std_unordered_map<double>
TEST:    0    8192       1     0.060081080             N/A             N/A             N/A         1          16.6 test_py_dict_to_cpp_std_unordered_map<double>
TEST:    0   32768       1     1.092136144             N/A             N/A             N/A         1           0.9 test_py_dict_to_cpp_std_unordered_map<double>
TEST:    0  131072       1    18.033599650             N/A             N/A             N/A         1           0.1 test_py_dict_to_cpp_std_unordered_map<double>
TEST:    0  524288       1   373.925971855             N/A             N/A             N/A         1           0.0 test_py_dict_to_cpp_std_unordered_map<double>
TEST:    0       2       1     0.000016628             N/A             N/A             N/A         1       60137.7 test_cpp_std_unordered_map_to_py_dict_string<std::string[8]>():[2]
TEST:    0       8       1     0.000003916             N/A             N/A             N/A         1      255395.2 test_cpp_std_unordered_map_to_py_dict_string<std::string[8]>():[8]
TEST:    0      32       1     0.000005382             N/A             N/A             N/A         1      185821.8 test_cpp_std_unordered_map_to_py_dict_string<std::string[8]>():[32]
TEST:    0     128       1     0.000013532             N/A             N/A             N/A         1       73896.2 test_cpp_std_unordered_map_to_py_dict_string<std::string[8]>():[128]
TEST:    0     512       1     0.000043909             N/A             N/A             N/A         1       22774.6 test_cpp_std_unordered_map_to_py_dict_string<std::string[8]>():[512]
TEST:    0    2048       1     0.000347593             N/A             N/A             N/A         1        2876.9 test_cpp_std_unordered_map_to_py_dict_string<std::string[8]>():[2048]
TEST:    0    8192       1     0.000971342             N/A             N/A             N/A         1        1029.5 test_cpp_std_unordered_map_to_py_dict_string<std::string[8]>():[8192]
TEST:    0   32768       1     0.004453294             N/A             N/A             N/A         1         224.6 test_cpp_std_unordered_map_to_py_dict_string<std::string[8]>():[32768]
TEST:    0  131072       1     0.027504324             N/A             N/A             N/A         1          36.4 test_cpp_std_unordered_map_to_py_dict_string<std::string[8]>():[131072]
TEST:    0  524288       1     0.145817964             N/A             N/A             N/A         1           6.9 test_cpp_std_unordered_map_to_py_dict_string<std::string[8]>():[524288]
TEST:    0       2       1     0.000004499             N/A             N/A             N/A         1      222296.3 test_cpp_std_unordered_map_to_py_dict_string<std::string[32]>():[2]
TEST:    0       8       1     0.000001967             N/A             N/A             N/A         1      508259.2 test_cpp_std_unordered_map_to_py_dict_string<std::string[32]>():[8]
TEST:    0      32       1     0.000005946             N/A             N/A             N/A         1      168194.4 test_cpp_std_unordered_map_to_py_dict_string<std::string[32]>():[32]
TEST:    0     128       1     0.000015664             N/A             N/A             N/A         1       63838.6 test_cpp_std_unordered_map_to_py_dict_string<std::string[32]>():[128]
TEST:    0     512       1     0.000059797             N/A             N/A             N/A         1       16723.4 test_cpp_std_unordered_map_to_py_dict_string<std::string[32]>():[512]
TEST:    0    2048       1     0.000301211             N/A             N/A             N/A         1        3319.9 test_cpp_std_unordered_map_to_py_dict_string<std::string[32]>():[2048]
TEST:    0    8192       1     0.001021280             N/A             N/A             N/A         1         979.2 test_cpp_std_unordered_map_to_py_dict_string<std::string[32]>():[8192]
TEST:    0   32768       1     0.006109296             N/A             N/A             N/A         1         163.7 test_cpp_std_unordered_map_to_py_dict_string<std::string[32]>():[32768]
TEST:    0  131072       1     0.035410706             N/A             N/A             N/A         1          28.2 test_cpp_std_unordered_map_to_py_dict_string<std::string[32]>():[131072]
TEST:    0  524288       1     0.232762803             N/A             N/A             N/A         1           4.3 test_cpp_std_unordered_map_to_py_dict_string<std::string[32]>():[524288]
TEST:    0       2       1     0.000007030             N/A             N/A             N/A         1      142237.4 test_cpp_std_unordered_map_to_py_dict_string<std::string[128]>():[2]
TEST:    0       8       1     0.000002628             N/A             N/A             N/A         1      380445.1 test_cpp_std_unordered_map_to_py_dict_string<std::string[128]>():[8]
TEST:    0      32       1     0.000007950             N/A             N/A             N/A         1      125778.3 test_cpp_std_unordered_map_to_py_dict_string<std::string[128]>():[32]
TEST:    0     128       1     0.000024402             N/A             N/A             N/A         1       40981.1 test_cpp_std_unordered_map_to_py_dict_string<std::string[128]>():[128]
TEST:    0     512       1     0.000156378             N/A             N/A             N/A         1        6394.8 test_cpp_std_unordered_map_to_py_dict_string<std::string[128]>():[512]
TEST:    0    2048       1     0.000510583             N/A             N/A             N/A         1        1958.5 test_cpp_std_unordered_map_to_py_dict_string<std::string[128]>():[2048]
TEST:    0    8192       1     0.002222076             N/A             N/A             N/A         1         450.0 test_cpp_std_unordered_map_to_py_dict_string<std::string[128]>():[8192]
TEST:    0   32768       1     0.011763433             N/A             N/A             N/A         1          85.0 test_cpp_std_unordered_map_to_py_dict_string<std::string[128]>():[32768]
TEST:    0  131072       1     0.073113839             N/A             N/A             N/A         1          13.7 test_cpp_std_unordered_map_to_py_dict_string<std::string[128]>():[131072]
TEST:    0  524288       1     0.327861552             N/A             N/A             N/A         1           3.1 test_cpp_std_unordered_map_to_py_dict_string<std::string[128]>():[524288]
TEST:    0       2       1     0.000005195             N/A             N/A             N/A         1      192474.3 test_cpp_std_unordered_map_to_py_dict_string<std::string[512]>():[2]
TEST:    0       8       1     0.000003891             N/A             N/A             N/A         1      257036.4 test_cpp_std_unordered_map_to_py_dict_string<std::string[512]>():[8]
TEST:    0      32       1     0.000015732             N/A             N/A             N/A         1       63566.7 test_cpp_std_unordered_map_to_py_dict_string<std::string[512]>():[32]
TEST:    0     128       1     0.000052976             N/A             N/A             N/A         1       18876.7 test_cpp_std_unordered_map_to_py_dict_string<std::string[512]>():[128]
TEST:    0     512       1     0.000311372             N/A             N/A             N/A         1        3211.6 test_cpp_std_unordered_map_to_py_dict_string<std::string[512]>():[512]
TEST:    0    2048       1     0.001234504             N/A             N/A             N/A         1         810.0 test_cpp_std_unordered_map_to_py_dict_string<std::string[512]>():[2048]
TEST:    0    8192       1     0.006452310             N/A             N/A             N/A         1         155.0 test_cpp_std_unordered_map_to_py_dict_string<std::string[512]>():[8192]
TEST:    0   32768       1     0.035279719             N/A             N/A             N/A         1          28.3 test_cpp_std_unordered_map_to_py_dict_string<std::string[512]>():[32768]
TEST:    0  131072       1     0.182779408             N/A             N/A             N/A         1           5.5 test_cpp_std_unordered_map_to_py_dict_string<std::string[512]>():[131072]
TEST:    0  524288       1     0.778257154             N/A             N/A             N/A         1           1.3 test_cpp_std_unordered_map_to_py_dict_string<std::string[512]>():[524288]
TEST:    0       2       1     0.000007838             N/A             N/A             N/A         1      127591.7 test_cpp_std_unordered_map_to_py_dict_string<std::string[2048]>():[2]
TEST:    0       8       1     0.000035921             N/A             N/A             N/A         1       27838.5 test_cpp_std_unordered_map_to_py_dict_string<std::string[2048]>():[8]
TEST:    0      32       1     0.000162932             N/A             N/A             N/A         1        6137.5 test_cpp_std_unordered_map_to_py_dict_string<std::string[2048]>():[32]
TEST:    0     128       1     0.000399392             N/A             N/A             N/A         1        2503.8 test_cpp_std_unordered_map_to_py_dict_string<std::string[2048]>():[128]
TEST:    0     512       1     0.001497902             N/A             N/A             N/A         1         667.6 test_cpp_std_unordered_map_to_py_dict_string<std::string[2048]>():[512]
TEST:    0    2048       1     0.006973631             N/A             N/A             N/A         1         143.4 test_cpp_std_unordered_map_to_py_dict_string<std::string[2048]>():[2048]
TEST:    0    8192       1     0.030135492             N/A             N/A             N/A         1          33.2 test_cpp_std_unordered_map_to_py_dict_string<std::string[2048]>():[8192]
TEST:    0   32768       1     0.126959900             N/A             N/A             N/A         1           7.9 test_cpp_std_unordered_map_to_py_dict_string<std::string[2048]>():[32768]
TEST:    0  131072       1     0.538666559             N/A             N/A             N/A         1           1.9 test_cpp_std_unordered_map_to_py_dict_string<std::string[2048]>():[131072]
TEST:    0  524288       1     2.975163187             N/A             N/A             N/A         1           0.3 test_cpp_std_unordered_map_to_py_dict_string<std::string[2048]>():[524288]
TEST:    0       2      10     0.000000722     0.000001827     0.000000103     0.000006201        10    13848497.4 test_vector_string_to_py_tuple_multiple<std::string[8]>():[2]
TEST:    0       8      10     0.000000362     0.000000287     0.000000260     0.000001222        10    27647221.5 test_vector_string_to_py_tuple_multiple<std::string[8]>():[8]
TEST:    0      32      10     0.000001022     0.000000596     0.000000811     0.000002808        10     9784735.8 test_vector_string_to_py_tuple_multiple<std::string[8]>():[32]
TEST:    0     128      10     0.000003018     0.000000257     0.000002873     0.000003781        10     3313562.4 test_vector_string_to_py_tuple_multiple<std::string[8]>():[128]
TEST:    0     512      10     0.000011311     0.000000719     0.000010892     0.000013436        10      884134.2 test_vector_string_to_py_tuple_multiple<std::string[8]>():[512]
TEST:    0    2048      10     0.000043855     0.000002600     0.000042927     0.000051653        10      228024.2 test_vector_string_to_py_tuple_multiple<std::string[8]>():[2048]
TEST:    0    8192      10     0.000177691     0.000013579     0.000169465     0.000208733        10       56277.4 test_vector_string_to_py_tuple_multiple<std::string[8]>():[8192]
TEST:    0   32768      10     0.000681618     0.000071331     0.000607521     0.000858131        10       14671.0 test_vector_string_to_py_tuple_multiple<std::string[8]>():[32768]
TEST:    0  131072      10     0.003017375     0.000485762     0.002694404     0.004417357        10        3314.1 test_vector_string_to_py_tuple_multiple<std::string[8]>():[131072]
TEST:    0  524288      10     0.015992174     0.000415615     0.015344791     0.016647012        10         625.3 test_vector_string_to_py_tuple_multiple<std::string[8]>():[524288]
TEST:    0       2      10     0.000000216     0.000000428     0.000000069     0.000001501        10    46210720.9 test_vector_string_to_py_tuple_multiple<std::string[32]>():[2]
TEST:    0       8      10     0.000000228     0.000000162     0.000000165     0.000000712        10    43878894.3 test_vector_string_to_py_tuple_multiple<std::string[32]>():[8]
TEST:    0      32      10     0.000000658     0.000000336     0.000000519     0.000001659        10    15197568.4 test_vector_string_to_py_tuple_multiple<std::string[32]>():[32]
TEST:    0     128      10     0.000002016     0.000000203     0.000001922     0.000002625        10     4960563.5 test_vector_string_to_py_tuple_multiple<std::string[32]>():[128]
TEST:    0     512      10     0.000007487     0.000000450     0.000007309     0.000008832        10     1335702.0 test_vector_string_to_py_tuple_multiple<std::string[32]>():[512]
TEST:    0    2048      10     0.000029807     0.000002859     0.000028809     0.000038381        10      335490.5 test_vector_string_to_py_tuple_multiple<std::string[32]>():[2048]
TEST:    0    8192      10     0.000153878     0.000043294     0.000117271     0.000272144        10       64986.4 test_vector_string_to_py_tuple_multiple<std::string[32]>():[8192]
TEST:    0   32768      10     0.000554767     0.000043141     0.000513710     0.000637088        10       18025.6 test_vector_string_to_py_tuple_multiple<std::string[32]>():[32768]
TEST:    0  131072      10     0.004491260     0.000254197     0.004300120     0.005188364        10        2226.5 test_vector_string_to_py_tuple_multiple<std::string[32]>():[131072]
TEST:    0  524288      10     0.022660767     0.000208566     0.022435431     0.023251148        10         441.3 test_vector_string_to_py_tuple_multiple<std::string[32]>():[524288]
TEST:    0       2      10     0.000000591     0.000001505     0.000000075     0.000005105        10    16931933.6 test_vector_string_to_py_tuple_multiple<std::string[128]>():[2]
TEST:    0       8      10     0.000000262     0.000000243     0.000000174     0.000000991        10    38226299.7 test_vector_string_to_py_tuple_multiple<std::string[128]>():[8]
TEST:    0      32      10     0.000000701     0.000000331     0.000000580     0.000001693        10    14273479.9 test_vector_string_to_py_tuple_multiple<std::string[128]>():[32]
TEST:    0     128      10     0.000002416     0.000000640     0.000002182     0.000004334        10     4139072.8 test_vector_string_to_py_tuple_multiple<std::string[128]>():[128]
TEST:    0     512      10     0.000009627     0.000002882     0.000008605     0.000018274        10     1038712.8 test_vector_string_to_py_tuple_multiple<std::string[128]>():[512]
TEST:    0    2048      10     0.000037904     0.000004445     0.000036184     0.000051233        10      263823.0 test_vector_string_to_py_tuple_multiple<std::string[128]>():[2048]
TEST:    0    8192      10     0.000166509     0.000040856     0.000147363     0.000283483        10       60056.8 test_vector_string_to_py_tuple_multiple<std::string[128]>():[8192]
TEST:    0   32768      10     0.001155792     0.000130249     0.001065859     0.001536752        10        8652.1 test_vector_string_to_py_tuple_multiple<std::string[128]>():[32768]
TEST:    0  131072      10     0.009779392     0.000228615     0.009347206     0.010025134        10        1022.6 test_vector_string_to_py_tuple_multiple<std::string[128]>():[131072]
TEST:    0  524288      10     0.046409897     0.003382157     0.042047412     0.053735143        10         215.5 test_vector_string_to_py_tuple_multiple<std::string[128]>():[524288]
TEST:    0       2      10     0.000000464     0.000000754     0.000000196     0.000002725        10    21565667.5 test_vector_string_to_py_tuple_multiple<std::string[512]>():[2]
TEST:    0       8      10     0.000000627     0.000000119     0.000000573     0.000000982        10    15959144.6 test_vector_string_to_py_tuple_multiple<std::string[512]>():[8]
TEST:    0      32      10     0.000002384     0.000000364     0.000002244     0.000003474        10     4193927.2 test_vector_string_to_py_tuple_multiple<std::string[512]>():[32]
TEST:    0     128      10     0.000009041     0.000000918     0.000008690     0.000011795        10     1106047.9 test_vector_string_to_py_tuple_multiple<std::string[512]>():[128]
TEST:    0     512      10     0.000038848     0.000003068     0.000037411     0.000047804        10      257415.5 test_vector_string_to_py_tuple_multiple<std::string[512]>():[512]
TEST:    0    2048      10     0.000181127     0.000032083     0.000162343     0.000263304        10       55209.7 test_vector_string_to_py_tuple_multiple<std::string[512]>():[2048]
TEST:    0    8192      10     0.000958641     0.000056168     0.000906302     0.001110111        10       10431.4 test_vector_string_to_py_tuple_multiple<std::string[512]>():[8192]
TEST:    0   32768      10     0.003929393     0.000140643     0.003680668     0.004176315        10        2544.9 test_vector_string_to_py_tuple_multiple<std::string[512]>():[32768]
TEST:    0  131072      10     0.032347435     0.002526212     0.028181186     0.036343667        10         309.1 test_vector_string_to_py_tuple_multiple<std::string[512]>():[131072]
TEST:    0  524288      10     0.130402826     0.007161015     0.117037000     0.141708213        10          76.7 test_vector_string_to_py_tuple_multiple<std::string[512]>():[524288]
TEST:    0       2      10     0.000000586     0.000000978     0.000000234     0.000003516        10    17059024.2 test_vector_string_to_py_tuple_multiple<std::string[2048]>():[2]
TEST:    0       8      10     0.000001517     0.000000912     0.000001062     0.000003920        10     6591523.3 test_vector_string_to_py_tuple_multiple<std::string[2048]>():[8]
TEST:    0      32      10     0.000004978     0.000001738     0.000004349     0.000010191        10     2008758.2 test_vector_string_to_py_tuple_multiple<std::string[2048]>():[32]
TEST:    0     128      10     0.000029479     0.000020149     0.000022579     0.000089923        10      339221.1 test_vector_string_to_py_tuple_multiple<std::string[2048]>():[128]
